Track Name,Race Number,Date,Track Miles,Surface,Age,Weather,Track Condition,Race,Horse Name,Jockey,Weight,M/E,PP,Finish,Money Won,Trainer,Owner,Lengths Behind Winner,Length Rating
SANTA ANITA PARK , Race 5," March 11, 2017 ",One And One Sixteenth,Dirt,Three Year,Clear,Fast, San Felipe S. Grade 2 - Thoroughbred,Vending Machine ,"Arroyo, Jr., Norberto",120,L bf,2,7,345," Miller, Peter", Sinnott Family Trust,56.75,397.25
SANTA ANITA PARK , Race 7," January 7, 2017 ",One,"Dirt Track Record: (Ruhlmann - 1:33.40 - March 5, 1989)",Three Year,Cloudy,Sloppy (Sealed), Sham S. Grade 3 - Thoroughbred,Gormley ,"Espinoza, Victor",124,L c,5,1,60000," Shirreffs, John"," Moss, Mr. and Mrs. Jerome S.",0,0
SANTA ANITA PARK , Race 7," January 7, 2017 ",One,"Dirt Track Record: (Ruhlmann - 1:33.40 - March 5, 1989)",Three Year,Cloudy,Sloppy (Sealed), Sham S. Grade 3 - Thoroughbred,American Anthem ,"Smith, Mike",119,L b,1,2,20000," Baffert, Bob"," Winstar Farm, LLC, S F Bloodstock LLC and China Horse Club",0,0
SANTA ANITA PARK , Race 7," January 7, 2017 ",One,"Dirt Track Record: (Ruhlmann - 1:33.40 - March 5, 1989)",Three Year,Cloudy,Sloppy (Sealed), Sham S. Grade 3 - Thoroughbred,Big Hit ,"Gonzalez, Santiago",119,L bfc,6,3,12000," D'Amato, Philip"," West, Gary and Mary",13,39
SANTA ANITA PARK , Race 7," January 7, 2017 ",One,"Dirt Track Record: (Ruhlmann - 1:33.40 - March 5, 1989)",Three Year,Cloudy,Sloppy (Sealed), Sham S. Grade 3 - Thoroughbred,Bird Is the Word ,"Desormeaux, Kent",119,L,3,4,6000," Almeida, G.", Heart Racing Stable,15.25,61
SANTA ANITA PARK , Race 7," January 7, 2017 ",One,"Dirt Track Record: (Ruhlmann - 1:33.40 - March 5, 1989)",Three Year,Cloudy,Sloppy (Sealed), Sham S. Grade 3 - Thoroughbred,Term of Art ,"Talamo, Joseph",124,L b,2,5,2000," O'Neill, Doug", Calumet Farm,17.5,87.5
SANTA ANITA PARK , Race 7," January 7, 2017 ",One,"Dirt Track Record: (Ruhlmann - 1:33.40 - March 5, 1989)",Three Year,Cloudy,Sloppy (Sealed), Sham S. Grade 3 - Thoroughbred,Colonel Samsen ,"Prat, Flavien",121,L b,4,6,345," Harty, Eoin"," Casner Racing, LP, Wachtel Stable, Barber, Gary and Johnsen, Corey S.",22.75,136.5
SANTA ANITA PARK , Race 7," January 7, 2017 ",One,"Dirt Track Record: (Ruhlmann - 1:33.40 - March 5, 1989)",Three Year,Cloudy,Sloppy (Sealed), Sham S. Grade 3 - Thoroughbred,Blabimir ,"Gutierrez, Mario",119,L,7,7,345," O'Neill, Doug", Reddam Racing LLC,22.75,159.25
OAKLAWN PARK , Race 8," January 16, 2017 ",One,"Dirt Track Record: (Whitebrush - 1:34.40 - March 10, 1984)",Three Year,Showery,Sloppy (Sealed), Smarty Jones S. Listed - Thoroughbred,Uncontested ,"Hill, Channing",117,L f,6,1,90000," Catalano, Wayne"," LaPenta, Robert V. and Rosenblum, Harry T.",0,0
OAKLAWN PARK , Race 8," January 16, 2017 ",One,"Dirt Track Record: (Whitebrush - 1:34.40 - March 10, 1984)",Three Year,Showery,Sloppy (Sealed), Smarty Jones S. Listed - Thoroughbred,Petrov ,"Ortiz, Jose",115,L,1,2,30000," Moquett, Ron", Rialto Racing Stables and Southern Springs Stables,5.25,10.5
OAKLAWN PARK , Race 8," January 16, 2017 ",One,"Dirt Track Record: (Whitebrush - 1:34.40 - March 10, 1984)",Three Year,Showery,Sloppy (Sealed), Smarty Jones S. Listed - Thoroughbred,Rowdy the Warrior ,"Quinonez, Luis",117,L,4,3,15000," Von Hemel, Donnie",Robert H. Zoellner,9.75,29.25
OAKLAWN PARK , Race 8," January 16, 2017 ",One,"Dirt Track Record: (Whitebrush - 1:34.40 - March 10, 1984)",Three Year,Showery,Sloppy (Sealed), Smarty Jones S. Listed - Thoroughbred,Warrior's Club ,"Albarado, Robby",119,L b,2,4,7500," Lukas, D.", Churchill Downs Racing Club,12,48
OAKLAWN PARK , Race 8," January 16, 2017 ",One,"Dirt Track Record: (Whitebrush - 1:34.40 - March 10, 1984)",Three Year,Showery,Sloppy (Sealed), Smarty Jones S. Listed - Thoroughbred,Cu Rahy ,"Corbett, Glenn",115,L,3,5,4500," Durham, Danele", HFT-Xpress Racing Stables,15.25,76.25
OAKLAWN PARK , Race 8," January 16, 2017 ",One,"Dirt Track Record: (Whitebrush - 1:34.40 - March 10, 1984)",Three Year,Showery,Sloppy (Sealed), Smarty Jones S. Listed - Thoroughbred,Unbridled Eagle ,"Vazquez, Ramon",115,L,5,6,1000," Asmussen, Steven", Willis Horton Racing LLC,21,126
OAKLAWN PARK , Race 8," January 16, 2017 ",One,"Dirt Track Record: (Whitebrush - 1:34.40 - March 10, 1984)",Three Year,Showery,Sloppy (Sealed), Smarty Jones S. Listed - Thoroughbred,Romeo O Romeo ,"Landeros, Chris",116,L,7,7,1000," Williamson, Brian"," Vanier, Williamson, Kiley, Schmitt, Radtke and Cartwright Thoroughbreds V LLC",26,182
OAKLAWN PARK , Race 8," January 16, 2017 ",One,"Dirt Track Record: (Whitebrush - 1:34.40 - March 10, 1984)",Three Year,Showery,Sloppy (Sealed), Smarty Jones S. Listed - Thoroughbred,Love That Lute ,"Birzer, Alex",117,L b,8,8,1000," Van Berg, Jack", Dedomenico LLC and Muddy Waters Stables,38.25,306
OAKLAWN PARK , Race 9," February 20, 2017 ",One And One Sixteenth,Dirt,Three Year,Cloudy,Fast, Southwest S. Grade 3 - Thoroughbred,One Liner ,"Velazquez, John",115,L,11,1,300000," Pletcher, Todd"," WinStar Farm LLC, China Horse Club and SF Racing LLC",0,0
OAKLAWN PARK , Race 9," February 20, 2017 ",One And One Sixteenth,Dirt,Three Year,Cloudy,Fast, Southwest S. Grade 3 - Thoroughbred,Petrov ,"Ortiz, Jose",115,L,8,2,100000," Moquett, Ron", Rialto Racing Stables and Southern Springs Stables,3.5,7
OAKLAWN PARK , Race 9," February 20, 2017 ",One And One Sixteenth,Dirt,Three Year,Cloudy,Fast, Southwest S. Grade 3 - Thoroughbred,Lookin At Lee ,"Santana, Jr., Ricardo",117,Lb,4,3,50000," Asmussen, Steven", L and N Racing LLC,11.75,35.25
OAKLAWN PARK , Race 9," February 20, 2017 ",One And One Sixteenth,Dirt,Three Year,Cloudy,Fast, Southwest S. Grade 3 - Thoroughbred,Silver Dust ,"Lanerie, Corey",118,L,2,4,25000," Morse, Randy",Tom R. Durant,12.25,49
OAKLAWN PARK , Race 9," February 20, 2017 ",One And One Sixteenth,Dirt,Three Year,Cloudy,Fast, Southwest S. Grade 3 - Thoroughbred,Dilettante ,"Geroux, Florent",115,L,9,5,15000," Lukas, D.", Calumet Farm,12.5,62.5
OAKLAWN PARK , Race 9," February 20, 2017 ",One And One Sixteenth,Dirt,Three Year,Cloudy,Fast, Southwest S. Grade 3 - Thoroughbred,Uncontested ,"Hill, Channing",122,Lf,3,6,1429," Catalano, Wayne"," LaPenta, Robert V. and Rosenblum, Harry T.",12.75,76.5
OAKLAWN PARK , Race 9," February 20, 2017 ",One And One Sixteenth,Dirt,Three Year,Cloudy,Fast, Southwest S. Grade 3 - Thoroughbred,Hence ,"Vazquez, Ramon",115,L,10,7,1429," Asmussen, Steven", Calumet Farm,13,91
OAKLAWN PARK , Race 9," February 20, 2017 ",One And One Sixteenth,Dirt,Three Year,Cloudy,Fast, Southwest S. Grade 3 - Thoroughbred,P C Cowboy ,"Marquez, Jr., Carlos",117,Lb,12,8,1429," Ortiz, John",Thomas Julian,14,112
OAKLAWN PARK , Race 9," February 20, 2017 ",One And One Sixteenth,Dirt,Three Year,Cloudy,Fast, Southwest S. Grade 3 - Thoroughbred,Rowdy the Warrior ,"Quinonez, Luis",117,L,5,9,1429," Von Hemel, Donnie",Robert H. Zoellner,14.25,128.25
OAKLAWN PARK , Race 9," February 20, 2017 ",One And One Sixteenth,Dirt,Three Year,Cloudy,Fast, Southwest S. Grade 3 - Thoroughbred,Chief Know It All ,"Rocco, Jr., Joseph",117,Lb,13,10,1429," Cox, Brad", Lucky Seven Stable,16.5,165
OAKLAWN PARK , Race 9," February 20, 2017 ",One And One Sixteenth,Dirt,Three Year,Cloudy,Fast, Southwest S. Grade 3 - Thoroughbred,Warrior's Club ,"Landeros, Chris",117,Lb,7,11,1429," Lukas, D.", Churchill Downs Racing Club,18.5,203.5
OAKLAWN PARK , Race 9," February 20, 2017 ",One And One Sixteenth,Dirt,Three Year,Cloudy,Fast, Southwest S. Grade 3 - Thoroughbred,Cu Rahy ,"Corbett, Glenn",115,L,6,12,1429," Durham, Danele", HFT-Xpress Racing Stables,26.25,315
TURFWAY PARK , Race 10," March 25, 2017 ",One And One Eighth,All Weather Track,Three Year,Cloudy,Fast, Jack Cincinnati Casino Spiral S. Grade 3 - Thoroughbred,Fast and Accurate ,"Gaffalione, Tyler",123,L b,3,1,285000," Maker, Michael",Kendall E. Hansen,0,0
TURFWAY PARK , Race 10," March 25, 2017 ",One And One Eighth,All Weather Track,Three Year,Cloudy,Fast, Jack Cincinnati Casino Spiral S. Grade 3 - Thoroughbred,Blueridge Traveler ,"Hill, Channing",123,L,1,2,95000," McPeek, Kenneth", Horizon Stables,0.75,1.5
TURFWAY PARK , Race 10," March 25, 2017 ",One And One Eighth,All Weather Track,Three Year,Cloudy,Fast, Jack Cincinnati Casino Spiral S. Grade 3 - Thoroughbred,Convict Pike ,"Cruz, Angel",123,L,4,3,47500," Arnold, II, George", Ashbrook Farm,1.25,3.75
TURFWAY PARK , Race 10," March 25, 2017 ",One And One Eighth,All Weather Track,Three Year,Cloudy,Fast, Jack Cincinnati Casino Spiral S. Grade 3 - Thoroughbred,Kitten's Cat ,"Saez, Luis",123,L b,8,4,23750," Sharp, Joe"," Ramsey, Kenneth L. and Sarah K.",1.75,7
TURFWAY PARK , Race 10," March 25, 2017 ",One And One Eighth,All Weather Track,Three Year,Cloudy,Fast, Jack Cincinnati Casino Spiral S. Grade 3 - Thoroughbred,Bronson ,"Franco, Manuel",123,L,10,5,14250," Pletcher, Todd", Mathis Stable LLC,2,10
TURFWAY PARK , Race 10," March 25, 2017 ",One And One Eighth,All Weather Track,Three Year,Cloudy,Fast, Jack Cincinnati Casino Spiral S. Grade 3 - Thoroughbred,Giant Payday ,"Landeros, Chris",123,L,6,6,9500," Wilkes, Ian"," Lothenbach Stables, Inc.",3,18
TURFWAY PARK , Race 10," March 25, 2017 ",One And One Eighth,All Weather Track,Three Year,Cloudy,Fast, Jack Cincinnati Casino Spiral S. Grade 3 - Thoroughbred,Soglio ,"McCarthy, Trevor",123,L b,2,7,5000," Motion, H."," Flaxman Holdings, Ltd.",6.5,45.5
TURFWAY PARK , Race 10," March 25, 2017 ",One And One Eighth,All Weather Track,Three Year,Cloudy,Fast, Jack Cincinnati Casino Spiral S. Grade 3 - Thoroughbred,Parlor ,"Castanon, Jesus",123,L,9,8,5000," Kenneally, Eddie", Anderson Thoroughbreds LLC,10,80
TURFWAY PARK , Race 10," March 25, 2017 ",One And One Eighth,All Weather Track,Three Year,Cloudy,Fast, Jack Cincinnati Casino Spiral S. Grade 3 - Thoroughbred,En Hanse ,"Albarado, Robby",123,L b,12,9,5000," Maker, Michael"," Hansen, Kendall E. and Miller, Bode",12.5,112.5
TURFWAY PARK , Race 10," March 25, 2017 ",One And One Eighth,All Weather Track,Three Year,Cloudy,Fast, Jack Cincinnati Casino Spiral S. Grade 3 - Thoroughbred,King and His Court ,"Boulanger, Gary",123,L b,11,10,5000," Casse, Mark"," Wachtel Stable and Barber, Gary",24.75,247.5
TURFWAY PARK , Race 10," March 25, 2017 ",One And One Eighth,All Weather Track,Three Year,Cloudy,Fast, Jack Cincinnati Casino Spiral S. Grade 3 - Thoroughbred,Colonel Samsen ,"Lezcano, Jose",123,L,5,11,5000," Harty, Eoin"," Casner Racing, LP, Wachtel Stable, Barber, Gary and Johnsen, Corey S.",46.25,508.75
SUNLAND PARK , Race 9," March 26, 2017 ",One And One Eighth,Dirt,Three Year,Clear,Fast, Sunland Derby Grade 3 - Thoroughbred,Hence ,"Juarez, Jr., Alfredo",122,L,9,1,480000," Asmussen, Steven", Calumet Farm,0,0
SUNLAND PARK , Race 9," March 26, 2017 ",One And One Eighth,Dirt,Three Year,Clear,Fast, Sunland Derby Grade 3 - Thoroughbred,Conquest Mo Money ,"Carreno, Jorge",122,L,12,2,176000," Hernandez, Miguel", Judge Lanier Racing,3.75,7.5
SUNLAND PARK , Race 9," March 26, 2017 ",One And One Eighth,Dirt,Three Year,Clear,Fast, Sunland Derby Grade 3 - Thoroughbred,Hedge Fund ,"Ortiz, Jose",122,L b,2,3,80000," Pletcher, Todd"," WinStar Farm LLC, China Horse Club International Ltd. and SF Racing LLC",8.25,24.75
SUNLAND PARK , Race 9," March 26, 2017 ",One And One Eighth,Dirt,Three Year,Clear,Fast, Sunland Derby Grade 3 - Thoroughbred,Irap ,"Gutierrez, Mario",122,L b,5,4,32000," O'Neill, Doug", Reddam Racing LLC,8.5,34
SUNLAND PARK , Race 9," March 26, 2017 ",One And One Eighth,Dirt,Three Year,Clear,Fast, Sunland Derby Grade 3 - Thoroughbred,Total Tap ,"Geroux, Florent",122,L,11,5,16000," Asmussen, Steven", Winchell Thoroughbreds LLC,10.75,53.75
SUNLAND PARK , Race 9," March 26, 2017 ",One And One Eighth,Dirt,Three Year,Clear,Fast, Sunland Derby Grade 3 - Thoroughbred,Dilettante ,"Stevens, Gary",122,L,6,6,16000," Lukas, D.", Calumet Farm,16.25,97.5
SUNLAND PARK , Race 9," March 26, 2017 ",One And One Eighth,Dirt,Three Year,Clear,Fast, Sunland Derby Grade 3 - Thoroughbred,Balandeen ,"Hill, Channing",122,L,10,7,0," Hartman, Chris",Joey Keith Davis,17.5,122.5
SUNLAND PARK , Race 9," March 26, 2017 ",One And One Eighth,Dirt,Three Year,Clear,Fast, Sunland Derby Grade 3 - Thoroughbred,Oxford Lane ,"Eramia, Richard",122,L,4,8,0," McPeek, Kenneth", Walking L Thoroughbreds,18.75,150
SUNLAND PARK , Race 9," March 26, 2017 ",One And One Eighth,Dirt,Three Year,Clear,Fast, Sunland Derby Grade 3 - Thoroughbred,Shareholder Value ,"Castellano, Javier",122,L,1,9,0," Amoss, Thomas"," Klaravich Stables, Inc. and Lawrence, William H.",39.75,357.75
SUNLAND PARK , Race 9," March 26, 2017 ",One And One Eighth,Dirt,Three Year,Clear,Fast, Sunland Derby Grade 3 - Thoroughbred,Wine N Divine ,"Perez, Miguel",122,L,8,10,0," Green, Greg"," Green, Greg, Green, Darwin and Anderson, Jeff",56.5,565
SUNLAND PARK , Race 9," March 26, 2017 ",One And One Eighth,Dirt,Three Year,Clear,Fast, Sunland Derby Grade 3 - Thoroughbred,Bronze Age ,"Garcia, Martin",122,L,3,11,0," Baffert, Bob"," Juddmonte Farms, Inc.",56.5,621.5
TAMPA BAY DOWNS , Race 11," March 11, 2017 ",One And One Sixteenth,Dirt,Three Year,Clear,Fast, Lambholm South Tampa Bay Derby Grade 2 - Thoroughbred,Tapwrit ,"Ortiz, Jose",116,Lb,5,1,210000," Pletcher, Todd"," Bridlewood Farm, Eclipse Thoroughbred Partners and LaPenta, Robert V.",0,0
TAMPA BAY DOWNS , Race 11," March 11, 2017 ",One And One Sixteenth,Dirt,Three Year,Clear,Fast, Lambholm South Tampa Bay Derby Grade 2 - Thoroughbred,State of Honor ,"Leparoux, Julien",116,Lb,8,2,70000," Casse, Mark", Conrad Farms,4.5,9
TAMPA BAY DOWNS , Race 11," March 11, 2017 ",One And One Sixteenth,Dirt,Three Year,Clear,Fast, Lambholm South Tampa Bay Derby Grade 2 - Thoroughbred,Wild Shot ,"Albarado, Robby",118,L,9,3,35000," Arnold, II, George", Calumet Farm,6,18
TAMPA BAY DOWNS , Race 11," March 11, 2017 ",One And One Sixteenth,Dirt,Three Year,Clear,Fast, Lambholm South Tampa Bay Derby Grade 2 - Thoroughbred,No Dozing ,"Centeno, Daniel",116,Lf,4,4,17500," Delacour, Arnaud", Lael Stables,6.5,26
TAMPA BAY DOWNS , Race 11," March 11, 2017 ",One And One Sixteenth,Dirt,Three Year,Clear,Fast, Lambholm South Tampa Bay Derby Grade 2 - Thoroughbred,Beasley ,"Ortiz, Jr., Irad",116,L,6,5,10500," Hennig, Mark"," Lewis, Lee and Grier, Mark B.",6.5,32.5
TAMPA BAY DOWNS , Race 11," March 11, 2017 ",One And One Sixteenth,Dirt,Three Year,Clear,Fast, Lambholm South Tampa Bay Derby Grade 2 - Thoroughbred,Basha ,"Jaramillo, Emisael",116,L,3,6,7000," Zerpa, Gilberto", Gelfenstein Farm,9.5,57
TAMPA BAY DOWNS , Race 11," March 11, 2017 ",One And One Sixteenth,Dirt,Three Year,Clear,Fast, Lambholm South Tampa Bay Derby Grade 2 - Thoroughbred,Tale of Silence ,"Lopez, Paco",116,L b,1,7,0," Tagg, Barclay",Charles E. Fipke,11.25,78.75
TAMPA BAY DOWNS , Race 11," March 11, 2017 ",One And One Sixteenth,Dirt,Three Year,Clear,Fast, Lambholm South Tampa Bay Derby Grade 2 - Thoroughbred,Sonic Mule ,"Velazquez, John",118,L,7,8,0," Pletcher, Todd", Calumet Farm,13.75,110
TAMPA BAY DOWNS , Race 11," March 11, 2017 ",One And One Sixteenth,Dirt,Three Year,Clear,Fast, Lambholm South Tampa Bay Derby Grade 2 - Thoroughbred,Zion Valley ,"Villa-Gomez, Huber",116,bf,10,9,0," Rice, Kevin", Rice Racing,13.75,123.75
TAMPA BAY DOWNS , Race 11," March 11, 2017 ",One And One Sixteenth,Dirt,Three Year,Clear,Fast, Lambholm South Tampa Bay Derby Grade 2 - Thoroughbred,The Money Monster ,"Rosario, Joel",118,L,2,10,0," Mott, William", R. A. Hill Stable and BlackRidge Stables LLC,13.75,137.5
AQUEDUCT , Race 8," February 4, 2017 ",One And One Sixteenth,Inner track,Three Year, Clear, Fast, Withers S. Grade 3 - Thoroughbred,El Areeb ,"McCarthy, Trevor",122,L bf,4,1,150000," Lynch, Cathal"," M M G Stables, LLC",0,0
AQUEDUCT , Race 8," February 4, 2017 ",One And One Sixteenth,Inner track,Three Year, Clear, Fast, Withers S. Grade 3 - Thoroughbred,True Timber ,"Carmouche, Kendrick",117,L,1,2,50000," McLaughlin, Kiaran", Calumet Farm,4.25,8.5
AQUEDUCT , Race 8," February 4, 2017 ",One And One Sixteenth,Inner track,Three Year, Clear, Fast, Withers S. Grade 3 - Thoroughbred,J Boys Echo ,"Albarado, Robby",118,L,10,3,25000," Romans, Dale", Albaugh Family Stable,4.75,14.25
AQUEDUCT , Race 8," February 4, 2017 ",One And One Sixteenth,Inner track,Three Year, Clear, Fast, Withers S. Grade 3 - Thoroughbred,Bonus Points ,"Franco, Manuel",116,L,5,4,12500," Pletcher, Todd", Three Diamonds Farm,8,32
AQUEDUCT , Race 8," February 4, 2017 ",One And One Sixteenth,Inner track,Three Year, Clear, Fast, Withers S. Grade 3 - Thoroughbred,Apartfromthecrowd ,"Ortiz, Jr., Irad",116,L,2,5,7500," Brown, Chad"," Klaravich Stables, Inc. and Lawrence, William H.",8.25,41.25
AQUEDUCT , Race 8," February 4, 2017 ",One And One Sixteenth,Inner track,Three Year, Clear, Fast, Withers S. Grade 3 - Thoroughbred,Square Shooter ,"Pennington, Frankie",118,L,9,6,1000," Lerman, Michael", Gold Square LLC,13,78
AQUEDUCT , Race 8," February 4, 2017 ",One And One Sixteenth,Inner track,Three Year, Clear, Fast, Withers S. Grade 3 - Thoroughbred,Fillet of Sole ,"Maragh, Rajiv",116,L,6,7,1000," Pletcher, Todd"," St Elias, Teresa Viola Racing Stables, Brooklyn Boys, MEB Stables",14,98
AQUEDUCT , Race 8," February 4, 2017 ",One And One Sixteenth,Inner track,Three Year, Clear, Fast, Withers S. Grade 3 - Thoroughbred,Small Bear ,"Davis, Dylan",118,L b,8,8,1000," Sciacca, Gary", August Dawn Farm,14.25,114
AQUEDUCT , Race 8," February 4, 2017 ",One And One Sixteenth,Inner track,Three Year, Clear, Fast, Withers S. Grade 3 - Thoroughbred,Always a Suspect ,"Gallardo, Antonio",116,L b,7,9,1000," McLaughlin, Kiaran", Victory Racing Partners,16.75,150.75
AQUEDUCT , Race 8," February 4, 2017 ",One And One Sixteenth,Inner track,Three Year, Clear, Fast, Withers S. Grade 3 - Thoroughbred,Jaime's Angel ,"Arroyo, Angel",118,- -,3,10,1000," Metivier, Richard", Youngs Racing Stable,21.75,217.5
AQUEDUCT , Race 10," April 8, 2017 ",One And One Eighth,Dirt,Three Year, Clear, Fast, Wood Memorial S. presented by NYRA Bets Grade 2 - Thoroughbred,Irish War Cry ,"Maragh, Rajiv",123,L,8,1,400000," Motion, H.",Isabelle de Tomaso,0,0
AQUEDUCT , Race 10," April 8, 2017 ",One And One Eighth,Dirt,Three Year, Clear, Fast, Wood Memorial S. presented by NYRA Bets Grade 2 - Thoroughbred,Battalion Runner ,"Velazquez, John",123,L,3,2,140000," Pletcher, Todd", St. Elias Stable,3.5,7
AQUEDUCT , Race 10," April 8, 2017 ",One And One Eighth,Dirt,Three Year, Clear, Fast, Wood Memorial S. presented by NYRA Bets Grade 2 - Thoroughbred,Cloud Computing ,"Ortiz, Jr., Irad",123,L,7,3,75000," Brown, Chad"," Klaravich Stables, Inc. and Lawrence, William H.",7,21
AQUEDUCT , Race 10," April 8, 2017 ",One And One Eighth,Dirt,Three Year, Clear, Fast, Wood Memorial S. presented by NYRA Bets Grade 2 - Thoroughbred,True Timber ,"Lopez, Paco",123,L,5,4,50000," McLaughlin, Kiaran", Calumet Farm,10.5,42
AQUEDUCT , Race 10," April 8, 2017 ",One And One Eighth,Dirt,Three Year, Clear, Fast, Wood Memorial S. presented by NYRA Bets Grade 2 - Thoroughbred,Bonus Points ,"Saez, Luis",123,L,4,5,30000," Pletcher, Todd", Three Diamonds Farm,24,120
AQUEDUCT , Race 10," April 8, 2017 ",One And One Eighth,Dirt,Three Year, Clear, Fast, Wood Memorial S. presented by NYRA Bets Grade 2 - Thoroughbred,Glennrichment ,"Carmouche, Kendrick",123,L b,1,6,22500," Rodriguez, Rudy"," Zayat Stables, LLC",24.75,148.5
AQUEDUCT , Race 10," April 8, 2017 ",One And One Eighth,Dirt,Three Year, Clear, Fast, Wood Memorial S. presented by NYRA Bets Grade 2 - Thoroughbred,Mo Town ,"Castellano, Javier",123,L,2,7,17500," Dutrow, Anthony"," Magnier, Mrs. John, Tabor, Michael B., Smith, Derrick and Team D",31.75,222.25
AQUEDUCT , Race 10," April 8, 2017 ",One And One Eighth,Dirt,Three Year, Clear, Fast, Wood Memorial S. presented by NYRA Bets Grade 2 - Thoroughbred,Stretch's Stone ,"Franco, Manuel",123,L,6,8,15000," Levine, Bruce",Roddy J. Valente,36,288
