508,Sightseeing,Pulpit,A.P. Indy,Seattle Slew,Bold Reasoning,Boldnesian,Bold Ruler,Nasrullah,Nearco,Pharos,1,0,0,0,0,0,0,0,0,1,0,A.P. Indy,0,0,0,0,0,0,0,0,0,A.P. Indy
509,Silent Name,Sunday Silence,Halo,Hail to Reason,Turn-To,Royal Charger,Nearco,Pharos,Phalaris,+,0,0,0,0,0,1,0,0,0,0,0,Turn-To,0,0,0,0,0,0,0,0,0,Turn-To
510,Silent Picture,Grand Slam,Mr. Prospector,Raise a Native,Native Dancer,Polynesian,Unbreakable,Sickle,Phalaris,+,0,0,0,1,0,0,0,0,0,0,0,Mr. Prospector,0,0,0,0,1,0,0,0,0,Other Mr P
511,Silver Buck,Buckpasser,Tom Fool,Menow,Pharamond,Phalaris,+,+,+,+,0,0,0,0,0,0,0,0,0,0,1,Other,0,0,0,0,0,0,0,0,0,Other
512,Silver Charm,Silver Buck,Buckpasser,Tom Fool,Menow,Pharamond,Phalaris,+,+,+,0,0,0,0,0,0,0,0,0,0,1,Other,0,0,0,0,0,0,0,0,0,Other
513,Silver Deputy,Deputy Minister,Vice Regent,Northern Dancer,Nearctic,Nearco,Pharos,Phalaris,+,+,0,0,0,0,1,0,0,0,0,0,0,Northern Dancer,0,0,0,0,0,0,1,0,0,Deputy Minister
514,Silver Train,Old Trieste,A.P. Indy,Seattle Slew,Bold Reasoning,Boldnesian,Bold Ruler,Nasrullah,Nearco,Pharos,1,0,0,0,0,0,0,0,0,1,0,A.P. Indy,0,0,0,0,0,0,0,0,0,A.P. Indy
515,Silver Wagon,Wagon Limit,Conquistador Cielo,Mr. Prospector,Raise a Native,Native Dancer,Polynesian,Unbreakable,Sickle,Phalaris,0,0,0,1,0,0,0,0,0,0,0,Mr. Prospector,0,0,0,0,1,0,0,0,0,Other Mr P
516,Simon Pure,Silver Deputy,Deputy Minister,Vice Regent,Northern Dancer,Nearctic,Nearco,Pharos,Phalaris,+,0,0,0,0,1,0,0,0,0,0,0,Northern Dancer,0,0,0,0,0,0,1,0,0,Deputy Minister
517,Siphon,Itajara,+,+,+,+,+,+,+,+,0,0,0,0,0,0,0,0,0,0,1,Other,0,0,0,0,0,0,0,0,0,Other
518,Skimming,Nureyev,Northern Dancer,Nearctic,Nearco,Pharos,Phalaris,+,+,+,0,0,0,0,1,0,0,0,0,0,0,Northern Dancer,0,0,0,0,0,0,0,0,1,Other ND
519,Skip Away,Skip Trial,Bailjumper,Damascus,Sword Dancer,Sunglow,Sun Again,Sun Teddy,Teddy,Ajax,0,0,0,0,0,0,0,0,0,0,1,Other,0,0,0,0,0,0,0,0,0,Other
520,Skip Trial,Bailjumper,Damascus,Sword Dancer,Sunglow,Sun Again,Sun Teddy,Teddy,Ajax,Flying Fox,0,0,0,0,0,0,0,0,0,0,1,Other,0,0,0,0,0,0,0,0,0,Other
521,Sky Classic,Nijinsky,Northern Dancer,Nearctic,Nearco,Pharos,Phalaris,+,+,+,0,0,0,0,1,0,0,0,0,0,0,Northern Dancer,0,0,0,0,0,0,0,0,1,Other ND
522,Sky Mesa,Pulpit,A.P. Indy,Seattle Slew,Bold Reasoning,Boldnesian,Bold Ruler,Nasrullah,Nearco,Pharos,1,0,0,0,0,0,0,0,0,1,0,A.P. Indy,0,0,0,0,0,0,0,0,0,A.P. Indy
523,Skywalker,Relaunch,In Reality,Intentionally,Intent,War Relic,Man'o'War,Fair Play,+,+,0,0,0,0,0,0,1,0,0,0,0,In Reality,0,0,0,0,0,0,0,0,0,In Reality
524,Smart Strike,Mr. Prospector,Raise a Native,Native Dancer,Polynesian,Unbreakable,Sickle,Phalaris,+,+,0,0,0,1,0,0,0,0,0,0,0,Mr. Prospector,0,0,1,0,0,0,0,0,0,Smart Strike
525,Smarty Jones,Elusive Quality,Gone West,Mr. Prospector,Raise a Native,Native Dancer,Polynesian,Unbreakable,Sickle,Phalaris,0,0,0,1,0,0,0,0,0,0,0,Mr. Prospector,0,1,0,0,0,0,0,0,0,Gone West
526,Smoke Glacken,Two Punch,Mr. Prospector,Raise a Native,Native Dancer,Polynesian,Unbreakable,Sickle,Phalaris,+,0,0,0,1,0,0,0,0,0,0,0,Mr. Prospector,0,0,0,0,1,0,0,0,0,Other Mr P
527,Smokester,Never Tabled,Never Bend,Nasrullah,Nearco,Pharos,Phalaris,+,+,+,0,0,0,0,0,0,0,0,0,0,1,Other,0,0,0,0,0,0,0,0,0,Other
528,Smooth Jazz,Storm Boot,Storm Cat,Storm Bird,Northern Dancer,Nearctic,Nearco,Pharos,Phalaris,+,0,1,0,0,0,0,0,0,0,0,0,Storm Cat,0,0,0,0,0,0,0,0,0,Storm Cat
529,Songandaprayer,Unbridled's Song,Unbridled,Fappiano,Mr. Prospector,Raise a Native,Native Dancer,Polynesian,Unbreakable,Sickle,0,0,1,0,0,0,0,0,0,0,0,Fappiano,1,0,0,0,0,0,0,0,0,Fappiano
530,Southern Halo,Halo,Hail to Reason,Turn-To,Royal Charger,Nearco,Pharos,Phalaris,+,+,0,0,0,0,0,1,0,0,0,0,0,Turn-To,0,0,0,0,0,0,0,0,0,Turn-To
531,Sovereign Dancer,Northern Dancer,Nearctic,Nearco,Pharos,Phalaris,+,+,+,+,0,0,0,0,1,0,0,0,0,0,0,Northern Dancer,0,0,0,0,0,0,0,0,1,Other ND
532,Spanish Steps,Unbridled,Fappiano,Mr. Prospector,Raise a Native,Native Dancer,Polynesian,Unbreakable,Sickle,Phalaris,0,0,1,0,0,0,0,0,0,0,0,Fappiano,1,0,0,0,0,0,0,0,0,Fappiano
533,Speakerphone,Fappiano,Mr. Prospector,Raise a Native,Native Dancer,Polynesian,Unbreakable,Sickle,Phalaris,+,0,0,1,0,0,0,0,0,0,0,0,Fappiano,1,0,0,0,0,0,0,0,0,Fappiano
534,Spectacular Bid,Bold Bidder,Bold Ruler,Nasrullah,Nearco,Pharos,Phalaris,+,+,+,0,0,0,0,0,0,0,0,0,1,0,Bold Ruler,0,0,0,0,0,0,0,0,0,Bold Ruler
535,Speightstown,Gone West,Mr. Prospector,Raise a Native,Native Dancer,Polynesian,Unbreakable,Sickle,Phalaris,+,0,0,0,1,0,0,0,0,0,0,0,Mr. Prospector,0,1,0,0,0,0,0,0,0,Gone West
536,Sportin' Life,Nijinsky,Northern Dancer,Nearctic,Nearco,Pharos,Phalaris,+,+,+,0,0,0,0,1,0,0,0,0,0,0,Northern Dancer,0,0,0,0,0,0,0,0,1,Other ND
537,Spring At Last,Silver Deputy,Deputy Minister,Vice Regent,Northern Dancer,Nearctic,Nearco,Pharos,Phalaris,+,0,0,0,0,1,0,0,0,0,0,0,Northern Dancer,0,0,0,0,0,0,1,0,0,Deputy Minister
538,Stephen Got Even,A.P. Indy,Seattle Slew,Bold Reasoning,Boldnesian,Bold Ruler,Nasrullah,Nearco,Pharos,Phalaris,1,0,0,0,0,0,0,0,0,1,0,A.P. Indy,0,0,0,0,0,0,0,0,0,A.P. Indy
539,Stevie Wonderboy,Stephen Got Even,A.P. Indy,Seattle Slew,Bold Reasoning,Boldnesian,Bold Ruler,Nasrullah,Nearco,Pharos,1,0,0,0,0,0,0,0,0,1,0,A.P. Indy,0,0,0,0,0,0,0,0,0,A.P. Indy
540,Stonesider,Giant's Causeway,Storm Cat,Storm Bird,Northern Dancer,Nearctic,Nearco,Pharos,Phalaris,+,0,1,0,0,0,0,0,0,0,0,0,Storm Cat,0,0,0,0,0,0,0,0,0,Storm Cat
541,Stop the Music,Hail to Reason,Turn-To,Royal Charger,Nearco,Pharos,Phalaris,+,+,+,0,0,0,0,0,1,0,0,0,0,0,Turn-To,0,0,0,0,0,0,0,0,0,Turn-To
542,Storm Bird,Northern Dancer,Nearctic,Nearco,Pharos,Phalaris,+,+,+,+,0,0,0,0,1,0,0,0,0,0,0,Northern Dancer,0,0,0,0,0,0,0,0,1,Other ND
543,Storm Boot,Storm Cat,Storm Bird,Northern Dancer,Nearctic,Nearco,Pharos,Phalaris,+,+,0,1,0,0,0,0,0,0,0,0,0,Storm Cat,0,0,0,0,0,0,0,0,0,Storm Cat
544,Storm Cat,Storm Bird,Northern Dancer,Nearctic,Nearco,Pharos,Phalaris,+,+,+,0,1,0,0,0,0,0,0,0,0,0,Storm Cat,0,0,0,0,0,0,0,0,0,Storm Cat
545,Storm Creek,Storm Cat,Storm Bird,Northern Dancer,Nearctic,Nearco,Pharos,Phalaris,+,+,0,1,0,0,0,0,0,0,0,0,0,Storm Cat,0,0,0,0,0,0,0,0,0,Storm Cat
546,Storm Victory,Storm Cat,Storm Bird,Northern Dancer,Nearctic,Nearco,Pharos,Phalaris,+,+,0,1,0,0,0,0,0,0,0,0,0,Storm Cat,0,0,0,0,0,0,0,0,0,Storm Cat
547,Stormello,Stormy Atlantic,Storm Cat,Storm Bird,Northern Dancer,Nearctic,Nearco,Pharos,Phalaris,+,0,1,0,0,0,0,0,0,0,0,0,Storm Cat,0,0,0,0,0,0,0,0,0,Storm Cat
548,Stormy Atlantic,Storm Cat,Storm Bird,Northern Dancer,Nearctic,Nearco,Pharos,Phalaris,+,+,0,1,0,0,0,0,0,0,0,0,0,Storm Cat,0,0,0,0,0,0,0,0,0,Storm Cat
549,Stormy Business,Storm Creek,Storm Cat,Storm Bird,Northern Dancer,Nearctic,Nearco,Pharos,Phalaris,+,0,1,0,0,0,0,0,0,0,0,0,Storm Cat,0,0,0,0,0,0,0,0,0,Storm Cat
550,Stormy Jack,Bertrando,Skywalker,Relaunch,In Reality,Intentionally,Intent,War Relic,Man'o'War,Fair Play,0,0,0,0,0,0,1,0,0,0,0,In Reality,0,0,0,0,0,0,0,0,0,In Reality
551,Strategic Mission,Mr. Prospector,Raise a Native,Native Dancer,Polynesian,Unbreakable,Sickle,Phalaris,+,+,0,0,0,1,0,0,0,0,0,0,0,Mr. Prospector,0,0,0,0,1,0,0,0,0,Other Mr P
552,Strawberry Road,Whiskey Road,Nijinsky,Northern Dancer,Nearctic,Nearco,Pharos,Phalaris,+,+,0,0,0,0,1,0,0,0,0,0,0,Northern Dancer,0,0,0,0,0,0,0,0,1,Other ND
553,Street Boss,Street Cry,Machiavellian,Mr. Prospector,Raise a Native,Native Dancer,Polynesian,Unbreakable,Sickle,Phalaris,0,0,0,1,0,0,0,0,0,0,0,Mr. Prospector,0,0,0,0,1,0,0,0,0,Other Mr P
554,Street Cry,Machiavellian,Mr. Prospector,Raise a Native,Native Dancer,Polynesian,Unbreakable,Sickle,Phalaris,+,0,0,0,1,0,0,0,0,0,0,0,Mr. Prospector,0,0,0,0,1,0,0,0,0,Other Mr P
555,Street Hero,Street Cry,Machiavellian,Mr. Prospector,Raise a Native,Native Dancer,Polynesian,Unbreakable,Sickle,Phalaris,0,0,0,1,0,0,0,0,0,0,0,Mr. Prospector,0,0,0,0,1,0,0,0,0,Other Mr P
556,Street Sense,Street Cry,Machiavellian,Mr. Prospector,Raise a Native,Native Dancer,Polynesian,Unbreakable,Sickle,Phalaris,0,0,0,1,0,0,0,0,0,0,0,Mr. Prospector,0,0,0,0,1,0,0,0,0,Other Mr P
557,Street Theatre,Theatrical,Nureyev,Northern Dancer,Nearctic,Nearco,Pharos,Phalaris,+,+,0,0,0,0,1,0,0,0,0,0,0,Northern Dancer,0,0,0,0,0,0,0,0,1,Other ND
558,Strike the Gold,Alydar,Raise a Native,Native Dancer,Polynesian,Unbreakable,Sickle,Phalaris,+,+,0,0,0,0,0,0,0,0,0,0,1,Other,0,0,0,0,0,0,0,0,0,Other
559,Strong Contender,Maria's Mon,Wavering Monarch,Majestic Light,Majestic Prince,Raise a Native,Native Dancer,Polynesian,Unbreakable,Sickle,0,0,0,0,0,0,0,0,0,0,1,Other,0,0,0,0,0,0,0,0,0,Other
560,Student Council,Kingmambo,Mr. Prospector,Raise a Native,Native Dancer,Polynesian,Unbreakable,Sickle,Phalaris,+,0,0,0,1,0,0,0,0,0,0,0,Mr. Prospector,0,0,0,0,1,0,0,0,0,Other Mr P
561,Suave,A.P. Indy,Seattle Slew,Bold Reasoning,Boldnesian,Bold Ruler,Nasrullah,Nearco,Pharos,Phalaris,1,0,0,0,0,0,0,0,0,1,0,A.P. Indy,0,0,0,0,0,0,0,0,0,A.P. Indy
562,Successful Appeal,Valid Appeal,In Reality,Intentionally,Intent,War Relic,Man'o'War,Fair Play,+,+,0,0,0,0,0,0,1,0,0,0,0,In Reality,0,0,0,0,0,0,0,0,0,In Reality
563,Sultry Song,Cox's Ridge,Best Turn,Turn-To,Royal Charger,Nearco,Pharos,Phalaris,+,+,0,0,0,0,0,1,0,0,0,0,0,Turn-To,0,0,0,0,0,0,0,0,0,Turn-To
564,Summer Bird,Birdstone,Grindstone,Unbridled,Fappiano,Mr. Prospector,Raise a Native,Native Dancer,Polynesian,Unbreakable,0,0,1,0,0,0,0,0,0,0,0,Fappiano,1,0,0,0,0,0,0,0,0,Fappiano
565,Summer Squall,Storm Bird,Northern Dancer,Nearctic,Nearco,Pharos,Phalaris,+,+,+,0,0,0,0,1,0,0,0,0,0,0,Northern Dancer,0,0,0,0,0,0,0,0,1,Other ND
566,Sun Again,Sun Teddy,Teddy,Ajax,Flying Fox,Orme,+,+,+,+,0,0,0,0,0,0,0,0,0,0,1,Other,0,0,0,0,0,0,0,0,0,Other
567,Sun King,Charismatic,Summer Squall,Storm Bird,Northern Dancer,Nearctic,Nearco,Pharos,Phalaris,+,0,0,0,0,1,0,0,0,0,0,0,Northern Dancer,0,0,0,0,0,0,0,0,1,Other ND
568,Sun Teddy,Teddy,Ajax,Flying Fox,Orme,+,+,+,+,+,0,0,0,0,0,0,0,0,0,0,1,Other,0,0,0,0,0,0,0,0,0,Other
569,Sunday Silence,Halo,Hail to Reason,Turn-To,Royal Charger,Nearco,Pharos,Phalaris,+,+,0,0,0,0,0,1,0,0,0,0,0,Turn-To,0,0,0,0,0,0,0,0,0,Turn-To
570,Sunglow,Sun Again,Sun Teddy,Teddy,Ajax,Flying Fox,Orme,+,+,+,0,0,0,0,0,0,0,0,0,0,1,Other,0,0,0,0,0,0,0,0,0,Other
571,Sunny's Halo,Halo,Hail to Reason,Turn-To,Royal Charger,Nearco,Pharos,Phalaris,+,+,0,0,0,0,0,1,0,0,0,0,0,Turn-To,0,0,0,0,0,0,0,0,0,Turn-To
572,Super Concorde,Bold Reasoning,Boldnesian,Bold Ruler,Nasrullah,Nearco,Pharos,Phalaris,+,+,0,0,0,0,0,0,0,0,0,1,0,Bold Ruler,0,0,0,0,0,0,0,0,0,Bold Ruler
573,Super Saver,Maria's Mon,Wavering Monarch,Majestic Light,Majestic Prince,Raise a Native,Native Dancer,Polynesian,Unbreakable,Sickle,0,0,0,0,0,0,0,0,0,0,1,Other,0,0,0,0,0,0,0,0,0,Other
574,Sweetsouthernsaint,Saint Ballado,Halo,Hail to Reason,Turn-To,Royal Charger,Nearco,Pharos,Phalaris,+,0,0,0,0,0,1,0,0,0,0,0,Turn-To,0,0,0,0,0,0,0,0,0,Turn-To
575,Sword Dancer,Sunglow,Sun Again,Sun Teddy,Teddy,Ajax,Flying Fox,Orme,+,+,0,0,0,0,0,0,0,0,0,0,1,Other,0,0,0,0,0,0,0,0,0,Other
576,Syncline,Danzig,Northern Dancer,Nearctic,Nearco,Pharos,Phalaris,+,+,+,0,0,0,0,1,0,0,0,0,0,0,Northern Dancer,0,0,0,0,0,0,0,1,0,Danzig
577,Tabasco Cat,Storm Cat,Storm Bird,Northern Dancer,Nearctic,Nearco,Pharos,Phalaris,+,+,0,1,0,0,0,0,0,0,0,0,0,Storm Cat,0,0,0,0,0,0,0,0,0,Storm Cat
578,Tactical Cat,Storm Cat,Storm Bird,Northern Dancer,Nearctic,Nearco,Pharos,Phalaris,+,+,0,1,0,0,0,0,0,0,0,0,0,Storm Cat,0,0,0,0,0,0,0,0,0,Storm Cat
579,Take Me Out,Cure the Blues,Stop the Music,Hail to Reason,Turn-To,Royal Charger,Nearco,Pharos,Phalaris,+,0,0,0,0,0,1,0,0,0,0,0,Turn-To,0,0,0,0,0,0,0,0,0,Turn-To
580,Tale of Ekati,Tale of the Cat,Storm Cat,Storm Bird,Northern Dancer,Nearctic,Nearco,Pharos,Phalaris,+,0,1,0,0,0,0,0,0,0,0,0,Storm Cat,0,0,0,0,0,0,0,0,0,Storm Cat
581,Tale of the Cat,Storm Cat,Storm Bird,Northern Dancer,Nearctic,Nearco,Pharos,Phalaris,+,+,0,1,0,0,0,0,0,0,0,0,0,Storm Cat,0,0,0,0,0,0,0,0,0,Storm Cat
582,Tale Of Two Cities (Gb),Tehran,Bois Roussel,Vatout,+,+,+,+,+,+,0,0,0,0,0,0,0,0,0,0,1,Other,0,0,0,0,0,0,0,0,0,Other
583,Tapit,Pulpit,A.P. Indy,Seattle Slew,Bold Reasoning,Boldnesian,Bold Ruler,Nasrullah,Nearco,Pharos,1,0,0,0,0,0,0,0,0,1,0,A.P. Indy,0,0,0,0,0,0,0,0,0,A.P. Indy
584,Taste of Paradise,Conquistador Cielo,Mr. Prospector,Raise a Native,Native Dancer,Polynesian,Unbreakable,Sickle,Phalaris,+,0,0,0,1,0,0,0,0,0,0,0,Mr. Prospector,0,0,0,0,1,0,0,0,0,Other Mr P
585,Taylor's Falls,In Reality,Intentionally,Intent,War Relic,Man'o'War,Fair Play,+,+,+,0,0,0,0,0,0,1,0,0,0,0,In Reality,0,0,0,0,0,0,0,0,0,In Reality
586,Teddy,Ajax,Flying Fox,Orme,+,+,+,+,+,+,0,0,0,0,0,0,0,0,0,0,1,Other,0,0,0,0,0,0,0,0,0,Other
587,Tehran,Bois Roussel,Vatout,+,+,+,+,+,+,+,0,0,0,0,0,0,0,0,0,0,1,Other,0,0,0,0,0,0,0,0,0,Other
588,Tejano,Caro,Fortino,Grey Sovereign,Nasrullah,Nearco,Pharos,Phalaris,+,+,0,0,0,0,0,0,0,0,1,0,0,Caro,0,0,0,0,0,0,0,0,0,Caro
589,Temperence Hill,Stop the Music,Hail to Reason,Turn-To,Royal Charger,Nearco,Pharos,Phalaris,+,+,0,0,0,0,0,1,0,0,0,0,0,Turn-To,0,0,0,0,0,0,0,0,0,Turn-To
590,Temple City,Dynaformer,Roberto,Hail to Reason,Turn-To,Royal Charger,Nearco,Pharos,Phalaris,+,0,0,0,0,0,1,0,0,0,0,0,Turn-To,0,0,0,0,0,0,0,0,0,Turn-To
591,Tenerani,Belliini,+,+,+,+,+,+,+,+,0,0,0,0,0,0,0,0,0,0,1,Other,0,0,0,0,0,0,0,0,0,Other
592,Tenpins,Smart Strike,Mr. Prospector,Raise a Native,Native Dancer,Polynesian,Unbreakable,Sickle,Phalaris,+,0,0,0,1,0,0,0,0,0,0,0,Mr. Prospector,0,0,1,0,0,0,0,0,0,Smart Strike
593,Teuflesberg,Johannesburg,Hennessy,Storm Cat,Storm Bird,Northern Dancer,Nearctic,Nearco,Pharos,Phalaris,0,1,0,0,0,0,0,0,0,0,0,Storm Cat,0,0,0,0,0,0,0,0,0,Storm Cat
594,Thatch,Forli,Aristophanes,+,+,+,+,+,+,+,0,0,0,0,0,0,0,0,0,0,1,Other,0,0,0,0,0,0,0,0,0,Other
595,Thatching,Thatch,Forli,Aristophanes,+,+,+,+,+,+,0,0,0,0,0,0,0,0,0,0,1,Other,0,0,0,0,0,0,0,0,0,Other
596,The Daddy,Valid Expectations,Valid Appeal,In Reality,Intentionally,Intent,War Relic,Man'o'War,Fair Play,+,0,0,0,0,0,0,1,0,0,0,0,In Reality,0,0,0,0,0,0,0,0,0,In Reality
597,The Pamplemousse,Kafwain,Cherokee Run,Runaway Groom,Blushing Groom,Red God,Nasrullah,Nearco,Pharos,Phalaris,0,0,0,0,0,0,0,1,0,0,0,Blushing Groom,0,0,0,0,0,0,0,0,0,Blushing Groom
598,Theatrical,Nureyev,Northern Dancer,Nearctic,Nearco,Pharos,Phalaris,+,+,+,0,0,0,0,1,0,0,0,0,0,0,Northern Dancer,0,0,0,0,0,0,0,0,1,Other ND
599,Thunder Gulch,Gulch,Mr. Prospector,Raise a Native,Native Dancer,Polynesian,Unbreakable,Sickle,Phalaris,+,0,0,0,1,0,0,0,0,0,0,0,Mr. Prospector,0,0,0,0,1,0,0,0,0,Other Mr P
600,Tiger Ridge,Storm Cat,Storm Bird,Northern Dancer,Nearctic,Nearco,Pharos,Phalaris,+,+,0,1,0,0,0,0,0,0,0,0,0,Storm Cat,0,0,0,0,0,0,0,0,0,Storm Cat
601,Time for a Change,Damascus,Sword Dancer,Sunglow,Sun Again,Sun Teddy,Teddy,Ajax,Flying Fox,Orme,0,0,0,0,0,0,0,0,0,0,1,Other,0,0,0,0,0,0,0,0,0,Other
602,Timeless Moment,Damascus,Sword Dancer,Sunglow,Sun Again,Sun Teddy,Teddy,Ajax,Flying Fox,Orme,0,0,0,0,0,0,0,0,0,0,1,Other,0,0,0,0,0,0,0,0,0,Other
603,Tiz Wonderful,Tiznow,Cee's Tizzy,Relaunch,In Reality,Intentionally,Intent,War Relic,Man'o'War,Fair Play,0,0,0,0,0,0,1,0,0,0,0,In Reality,0,0,0,0,0,0,0,0,0,In Reality
604,Tiznow,Cee's Tizzy,Relaunch,In Reality,Intentionally,Intent,War Relic,Man'o'War,Fair Play,+,0,0,0,0,0,0,1,0,0,0,0,In Reality,0,0,0,0,0,0,0,0,0,In Reality
605,Toccet,Awesome Again,Deputy Minister,Vice Regent,Northern Dancer,Nearctic,Nearco,Pharos,Phalaris,+,0,0,0,0,1,0,0,0,0,0,0,Northern Dancer,0,0,0,0,0,0,1,0,0,Deputy Minister
606,Tom Fool,Menow,Pharamond,Phalaris,+,+,+,+,+,+,0,0,0,0,0,0,0,0,0,0,1,Other,0,0,0,0,0,0,0,0,0,Other
607,Too Much Bling,Rubiano,Fappiano,Mr. Prospector,Raise a Native,Native Dancer,Polynesian,Unbreakable,Sickle,Phalaris,0,0,1,0,0,0,0,0,0,0,0,Fappiano,1,0,0,0,0,0,0,0,0,Fappiano
608,Touch Gold,Deputy Minister,Vice Regent,Northern Dancer,Nearctic,Nearco,Pharos,Phalaris,+,+,0,0,0,0,1,0,0,0,0,0,0,Northern Dancer,0,0,0,0,0,0,1,0,0,Deputy Minister
609,Tour d'Or,Medaille D'Or,Secretariat,Bold Ruler,Nasrullah,Nearco,Pharos,Phalaris,+,+,0,0,0,0,0,0,0,0,0,1,0,Bold Ruler,0,0,0,0,0,0,0,0,0,Bold Ruler
610,Tribal Rule,Storm Cat,Storm Bird,Northern Dancer,Nearctic,Nearco,Pharos,Phalaris,+,+,0,1,0,0,0,0,0,0,0,0,0,Storm Cat,0,0,0,0,0,0,0,0,0,Storm Cat
611,Trippi,End Sweep,Forty Niner,Mr. Prospector,Raise a Native,Native Dancer,Polynesian,Unbreakable,Sickle,Phalaris,0,0,0,1,0,0,0,0,0,0,0,Mr. Prospector,0,0,0,1,0,0,0,0,0,Forty Niner
612,Turn-To,Royal Charger,Nearco,Pharos,Phalaris,+,+,+,+,+,0,0,0,0,0,1,0,0,0,0,0,Turn-To,0,0,0,0,0,0,0,0,0,Turn-To
613,Two Punch,Mr. Prospector,Raise a Native,Native Dancer,Polynesian,Unbreakable,Sickle,Phalaris,+,+,0,0,0,1,0,0,0,0,0,0,0,Mr. Prospector,0,0,0,0,1,0,0,0,0,Other Mr P
614,Unbreakable,Sickle,Phalaris,+,+,+,+,+,+,+,0,0,0,0,0,0,0,0,0,0,1,Other,0,0,0,0,0,0,0,0,0,Other
615,Unbridled,Fappiano,Mr. Prospector,Raise a Native,Native Dancer,Polynesian,Unbreakable,Sickle,Phalaris,+,0,0,1,0,0,0,0,0,0,0,0,Fappiano,1,0,0,0,0,0,0,0,0,Fappiano
616,Unbridled's Song,Unbridled,Fappiano,Mr. Prospector,Raise a Native,Native Dancer,Polynesian,Unbreakable,Sickle,Phalaris,0,0,1,0,0,0,0,0,0,0,0,Fappiano,1,0,0,0,0,0,0,0,0,Fappiano
617,Unfuwain,Northern Dancer,Nearctic,Nearco,Pharos,Phalaris,+,+,+,+,0,0,0,0,1,0,0,0,0,0,0,Northern Dancer,0,0,0,0,0,0,0,0,1,Other ND
618,Untuttable,Unbridled,Fappiano,Mr. Prospector,Raise a Native,Native Dancer,Polynesian,Unbreakable,Sickle,Phalaris,0,0,1,0,0,0,0,0,0,0,0,Fappiano,1,0,0,0,0,0,0,0,0,Fappiano
619,Unusual Heat,Nureyev,Northern Dancer,Nearctic,Nearco,Pharos,Phalaris,+,+,+,0,0,0,0,1,0,0,0,0,0,0,Northern Dancer,0,0,0,0,0,0,0,0,1,Other ND
620,Utopia,Forty Niner,Mr. Prospector,Raise a Native,Native Dancer,Polynesian,Unbreakable,Sickle,Phalaris,+,0,0,0,1,0,0,0,0,0,0,0,Mr. Prospector,0,0,0,1,0,0,0,0,0,Forty Niner
621,Valid Appeal,In Reality,Intentionally,Intent,War Relic,Man'o'War,Fair Play,+,+,+,0,0,0,0,0,0,1,0,0,0,0,In Reality,0,0,0,0,0,0,0,0,0,In Reality
622,Valid Expectations,Valid Appeal,In Reality,Intentionally,Intent,War Relic,Man'o'War,Fair Play,+,+,0,0,0,0,0,0,1,0,0,0,0,In Reality,0,0,0,0,0,0,0,0,0,In Reality
623,Value Plus,Unbridled's Song,Unbridled,Fappiano,Mr. Prospector,Raise a Native,Native Dancer,Polynesian,Unbreakable,Sickle,0,0,1,0,0,0,0,0,0,0,0,Fappiano,1,0,0,0,0,0,0,0,0,Fappiano
624,Van Nistelrooy,Storm Cat,Storm Bird,Northern Dancer,Nearctic,Nearco,Pharos,Phalaris,+,+,0,1,0,0,0,0,0,0,0,0,0,Storm Cat,0,0,0,0,0,0,0,0,0,Storm Cat
625,Vice Regent,Northern Dancer,Nearctic,Nearco,Pharos,Phalaris,+,+,+,+,0,0,0,0,1,0,0,0,0,0,0,Northern Dancer,0,0,0,0,0,0,0,0,1,Other ND
626,Victory Gallop,Cryptoclearance,Fappiano,Mr. Prospector,Raise a Native,Native Dancer,Polynesian,Unbreakable,Sickle,Phalaris,0,0,1,0,0,0,0,0,0,0,0,Fappiano,1,0,0,0,0,0,0,0,0,Fappiano
627,Video Ranger,Cox's Ridge,Best Turn,Turn-To,Royal Charger,Nearco,Pharos,Phalaris,+,+,0,0,0,0,0,1,0,0,0,0,0,Turn-To,0,0,0,0,0,0,0,0,0,Turn-To
628,Vindication,Seattle Slew,Bold Reasoning,Boldnesian,Bold Ruler,Nasrullah,Nearco,Pharos,Phalaris,+,0,0,0,0,0,0,0,0,0,1,0,Bold Ruler,0,0,0,0,0,0,0,0,0,Bold Ruler
629,Vronsky,Danzig,Northern Dancer,Nearctic,Nearco,Pharos,Phalaris,+,+,+,0,0,0,0,1,0,0,0,0,0,0,Northern Dancer,0,0,0,0,0,0,0,1,0,Danzig
630,Wagon Limit,Conquistador Cielo,Mr. Prospector,Raise a Native,Native Dancer,Polynesian,Unbreakable,Sickle,Phalaris,+,0,0,0,1,0,0,0,0,0,0,0,Mr. Prospector,0,0,0,0,1,0,0,0,0,Other Mr P
631,War Chant,Danzig,Northern Dancer,Nearctic,Nearco,Pharos,Phalaris,+,+,+,0,0,0,0,1,0,0,0,0,0,0,Northern Dancer,0,0,0,0,0,0,0,1,0,Danzig
632,War Front,Danzig,Northern Dancer,Nearctic,Nearco,Pharos,Phalaris,+,+,+,0,0,0,0,1,0,0,0,0,0,0,Northern Dancer,0,0,0,0,0,0,0,1,0,Danzig
633,War Pass,Cherokee Run,Runaway Groom,Blushing Groom,Red God,Nasrullah,Nearco,Pharos,Phalaris,+,0,0,0,0,0,0,0,1,0,0,0,Blushing Groom,0,0,0,0,0,0,0,0,0,Blushing Groom
